,Mycontrast.logFC,Mycontrast.logCPM,Mycontrast.LR,Mycontrast.PValue,Mycontrast.FDR
SAMD12,1.57398606451237,4.5715790419858,63.0462940970237,2.01904902479668e-15,1.69315166472301e-14
SAMD14,1.70496518365653,1.29480533314831,73.9219089119328,8.12692850507806e-18,8.92608775274644e-17
SAMD4A,-1.75333869245315,5.25394943345468,60.5183497207072,7.28957788531895e-15,5.74413511859273e-14
SAMD5,-3.42599329205773,4.62783139857958,95.7514016183862,1.30254250471739e-22,2.37975598057162e-21
SARDH,1.1222679486779,3.22589574273369,20.4787531742981,6.02968775781207e-06,1.59362074160086e-05
SASH1,-1.43811537299061,7.02569365558,52.9640905708885,3.39702335531223e-13,2.207395816745e-12
SASS6,1.00090931610202,3.11711806971981,105.54262160156,9.28785366035798e-25,2.12701523669761e-23
SATB1,-1.38317902151096,5.40087652430923,39.3963587676221,3.45941457698568e-10,1.5510923754255e-09
SAV1,-1.09038563884581,6.19788914678798,110.845147905511,6.39779495897627e-26,1.62607540084501e-24
SBK1,2.28217968086816,5.39687734654904,89.4698770010011,3.11343150060368e-21,4.94215101377414e-20
SCAMP5,1.11334394280208,4.44486940053212,30.7030854263765,3.00686540099519e-08,1.07460204563878e-07
SCARA5,-7.08433392509846,6.15568022538708,117.927558525122,1.79837687328676e-27,5.27164207456126e-26
SCARF1,-1.42866609632415,4.6371645935757,51.9279050029395,5.7576311156067e-13,3.63218135083539e-12
SCARNA10,1.86613515896177,1.57637675204775,9.49697105099838,0.00205811370404134,0.00374825043076202
SCARNA21,2.00212456651847,1.86488273149309,20.77217491523,5.17291074905077e-06,1.38157249829376e-05
SCCPDH,1.52973154391325,6.49755577091149,122.916432227952,1.45447696479066e-28,4.62313388977195e-27
SCG2,2.16258422397762,3.2437429190562,21.8211227254673,2.99287102651632e-06,8.22478368974515e-06
SCGB3A1,-5.0366893542025,5.26597618700447,46.6429898278157,8.51711195804332e-12,4.64252991068386e-11
SCHIP1,-1.55211452207203,1.18187981138836,36.5278999063416,1.50496632158421e-09,6.27235726635618e-09
SCIN,1.95012023053041,3.60777759099234,28.9932653266211,7.26303647121951e-08,2.46036759352482e-07
SCN2A,-2.23456504082248,2.7289170513069,36.8922256514965,1.24842764147522e-09,5.23292310730844e-09
SCN2B,-2.43741947514782,2.23390271968331,51.2663892849381,8.06446300119088e-13,4.99898174101076e-12
SCN3A,-3.36866381654473,2.16056937515028,90.0389349065401,2.33519043821706e-21,3.74738407183957e-20
SCN3B,-2.4039776792241,2.18245156143425,48.5671305676428,3.1917410314235e-12,1.84335621477703e-11
SCN4A,-3.46862398394978,3.95031634092299,71.1631760153281,3.28869146565349e-17,3.40511217609381e-16
SCN4B,-2.72607357740841,5.16966872053149,144.644286167284,2.56879511363819e-33,1.16044439534251e-31
SCN5A,-2.11867708417349,0.960454631274169,47.6305075375869,5.14613826685503e-12,2.88739727256847e-11
SCN7A,-1.53691043654278,2.6157753310054,18.5575092294353,1.64854510101726e-05,4.09991674726974e-05
SCN8A,1.06318568271498,2.65571430901474,12.8799360367838,0.000332123590374516,0.000679020812248952
SCN9A,-2.72301044386712,1.77419342043326,72.7568399252752,1.46649095814865e-17,1.56889555790258e-16
SCNN1A,1.36687332888523,7.09198230074807,21.0944796060757,4.37185776453804e-06,1.17716219171303e-05
SCPEP1,-1.05053812143921,7.39125105353732,34.9000008303365,3.47080720155559e-09,1.38360283456391e-08
SCRG1,-2.18091553180479,2.70962175838027,26.9314782489801,2.10797546426325e-07,6.72299428169645e-07
SCRN2,-1.34711991203776,5.78319083460616,52.1212874893274,5.21762190612654e-13,3.30733544275421e-12
SCUBE2,1.63700236621542,8.26881158496967,28.2745050337635,1.05273427880525e-07,3.48909996776885e-07
SCUBE3,2.51299329718463,4.0659636637028,73.3148579731821,1.10532712274359e-17,1.19904359178542e-16
SDC1,2.14195944637584,8.45884896397083,57.6547894164068,3.12401368733869e-14,2.28938136387137e-13
SDF2L1,1.09934136401159,4.32631497562158,55.8414830139654,7.85563270823471e-14,5.45387637128022e-13
SDR16C5,2.99606288148667,3.67744364941082,55.8568838024136,7.79433423844024e-14,5.41702122967678e-13
SDSL,1.36516711044257,3.8996409776343,77.9001674852236,1.08382192077087e-18,1.30682769258579e-17
SDS,2.7183748347334,2.85874313091957,97.1526648601226,6.41828404711446e-23,1.21468557913181e-21
SECTM1,1.12144503048655,5.23922125788331,23.6613566274788,1.14866038549495e-06,3.34185689128008e-06
SELE,-1.8773656890783,4.21781725112669,12.9237922246901,0.000324431919007748,0.000664428108000497
SELP,-2.30118571370396,4.34025322498631,41.5380072272889,1.15601467556926e-10,5.46950845962487e-10
SEMA3A,-1.55316848397767,2.8900409732939,28.1994174890024,1.09437499289052e-07,3.61892718255674e-07
SEMA3D,-2.068962769166,3.76538714362479,46.323475509469,1.00255544334417e-11,5.41109200210843e-11
SEMA3F,1.31889966326443,6.62698881634772,103.488424985382,2.61919912694302e-24,5.70129631741013e-23
SEMA3G,-3.1227555476315,7.17856639476586,112.042197159343,3.49785664591985e-26,9.04710333653505e-25
SEMA5A,-1.27617949627103,6.49841150026619,25.3667217500521,4.74025387542519e-07,1.44208230790437e-06
SEMA6A,-1.31358160585131,5.45988325318485,24.5272758245243,7.32653121141501e-07,2.18158630270373e-06
SEMA6D,-1.87082141848536,4.50622854348164,46.587145290389,8.76332385290192e-12,4.76492188555768e-11
SEPHS2,1.47036952396544,6.80659725627108,150.732005680928,1.1993977315384e-34,5.90345353609067e-33
SEPT4,-1.32120695992411,4.67222419422324,50.3343318714128,1.29661198585899e-12,7.83491008037838e-12
SERINC2,1.82742984663346,7.53948292470589,51.0594014063482,8.96126684542308e-13,5.52374163355028e-12
SERPINA11,2.58187969307286,3.3874636474884,29.2137722014074,6.48168490869174e-08,2.21674632176699e-07
SERPINA3,1.36549162723432,3.13419680492915,12.8480373721957,0.000337833391191027,0.000690052688634383
SERPINA5,1.26963317109135,5.75707820950655,10.9264533660906,0.000948008039027516,0.00182238036182046
SERPINB5,-2.89694041188043,5.15497027775551,32.7090986274133,1.07035019136602e-08,4.03399696408832e-08
SERPINB7,2.18345978792423,0.63114526213492,16.089689392263,6.04120561641951e-05,0.000137775835557036
SERPINF1,-1.27616176935283,8.35752150022462,19.7955711353881,8.61821384434871e-06,2.23213938387598e-05
SERPINF2,-1.12744432271735,3.05240642830774,20.2088196436511,6.94320822942795e-06,1.82047027935568e-05
SERPING1,-1.65757603564833,9.05647930659545,53.3957770301867,2.72682402592499e-13,1.79041989676339e-12
SERPINI1,1.53667765256406,4.49050527911338,26.0537448798283,3.32044182017057e-07,1.03180089634558e-06
SEZ6L2,1.66372659906582,6.50984006668808,29.7894283360378,4.81611037012823e-08,1.67588181933078e-07
SEZ6L,4.00861561636364,2.64990476656866,70.1575021589413,5.47534102140093e-17,5.54299488973904e-16
SEZ6,2.64434358479906,2.51940561302168,9.47064104134247,0.00208786400325628,0.00380033311259191
SFRP1,-5.43356413706878,9.625787184061,145.699672147181,1.51007216515658e-33,6.94054422668309e-32
SFXN1,1.48639395311322,5.24743695082092,135.182998214845,3.01098539682943e-31,1.16474804602865e-29
SFXN2,1.62672845264158,4.73222537252784,75.1523117843794,4.3576622690518e-18,4.92983902153193e-17
SFXN5,1.70514962061916,4.63500263818697,87.5955023005755,8.03070515863806e-21,1.21622309698731e-19
SGCA,-1.94898482336332,1.94786600283357,26.6291416140073,2.46497583589729e-07,7.78814281468771e-07
SGCB,-1.05254704407971,6.16180872500429,43.6370439759806,3.95285395129155e-11,1.98485331067708e-10
SGCE,-1.09618581224546,5.71142451364924,32.4232108593519,1.23996555096682e-08,4.64538073922274e-08
SGCG,-2.8884047374234,2.84318675705828,23.2831026043163,1.39823031887582e-06,4.034133013187e-06
SGK1,-1.48676856134066,6.8310860773079,47.9985137278542,4.26542369913312e-12,2.42105008671536e-11
SGK2,-2.96963350278569,3.09353374422473,47.1603077380347,6.5411748425925e-12,3.61932203643615e-11
SH2D3C,-1.30848362496113,5.3258090593264,43.8305283025531,3.58075908785205e-11,1.80557313179879e-10
SH2D4A,1.28390848067132,4.51458543254541,30.7674459039581,2.90876908064114e-08,1.04123671486397e-07
SH3BGRL2,-1.90515471309263,5.64150615625713,97.458539645725,5.49958394628126e-23,1.05290292939617e-21
SH3BGRL,1.71244648621669,8.43664752558889,87.2037839568069,9.78963237074256e-21,1.4691130899029e-19
SH3D19,-1.68850010850086,7.22344649843828,106.360358886866,6.14752424018808e-25,1.43272071117175e-23
SH3KBP1,-1.07587841959194,6.03851784331705,24.540431579367,7.27667891582275e-07,2.16723123907469e-06
SH3RF2,-1.14134920159038,3.65596093286642,20.0239795270586,7.64770915429156e-06,1.99290658740142e-05
SH3TC2,-1.14644065578414,1.60950424006967,26.6276535931829,2.46687500439841e-07,7.79041134379207e-07
SHANK3,-1.93066384115842,6.45156033707598,80.7600171500601,2.54862813861214e-19,3.28952580982708e-18
SHC3,-1.57276420356511,2.60206218122885,37.5126595904332,9.08215829262661e-10,3.86834840290725e-09
SHC4,-1.5930571444406,3.10512364302808,14.6586472904702,0.000128842180482612,0.000279315308542806
SHCBP1,2.50941454909721,2.90429886647723,143.786318613688,3.95648285378036e-33,1.76317450419651e-31
SHE,-1.86637049989247,4.65321660277241,65.4677003042189,5.90742708901475e-16,5.24746604250462e-15
SHISA2,1.53803044369967,5.48484279141606,13.9796971152203,0.000184795385920008,0.00039165101794197
SHISA3,-3.58417496533129,0.852494180197978,41.6956300722034,1.06647089478266e-10,5.06036603348134e-10
SHISA9,2.68711378065066,2.70873913753724,48.5485877092589,3.22206272572693e-12,1.85924013189256e-11
SHROOM1,1.27044363721853,5.89663815190105,16.1984136986479,5.70418621047996e-05,0.000130563804099325
SHROOM2,1.57849223172651,4.15205090516657,78.5478579992483,7.80834556943737e-19,9.54586528326676e-18
SHROOM4,-1.37056583880951,4.63782499176965,57.2265120923565,3.88399992686797e-14,2.80272664306977e-13
SIAH2,2.20444773339687,6.59102245413445,157.246585039943,4.52134952982561e-36,2.50592948100545e-34
SIDT1,1.53234172934699,5.10889731442654,42.5200705242007,6.99606369064764e-11,3.39783049128619e-10
SIGLEC1,-1.07805520939177,5.01754435410792,10.2735190453438,0.00134953153964913,0.00253693466431691
SIGLEC8,1.06283141609099,1.69838827107244,22.9002602113983,1.70628753514776e-06,4.84660613181182e-06
SIK2,-2.31703672981209,7.29794789395702,90.2987066083251,2.04786427010524e-21,3.30641096535596e-20
SIM2,1.93618714980751,2.72405333514097,48.6500072818229,3.05967171381162e-12,1.77173527554386e-11
SIPA1L3,1.1259802682938,6.62916070312852,46.0574218004448,1.14837282521224e-11,6.15529700827904e-11
SIRPA,-1.94098049439419,6.82258266614826,146.624128684525,9.48198496059039e-34,4.37331690962055e-32
SIX2,2.28880516098899,2.95272923183783,32.3044116840966,1.31813720664243e-08,4.91868398665354e-08
SIX4,2.09758644831618,4.21016500763972,137.645501607225,8.71200934094562e-32,3.47190680412126e-30
SKA1,3.23844040806042,2.34801768935776,279.192309227332,1.12617749020035e-62,6.75245785146948e-60
SKA2,1.00009848136247,5.11303659092696,64.8413383473289,8.11781306653022e-16,7.11981862769947e-15
SKA3,2.9838838824927,2.67713565889217,210.014920153165,1.36336032577961e-47,1.83511082217948e-45
SKAP1,1.97366919014896,3.75959761419625,88.929153086125,4.09208248049577e-21,6.40316251485406e-20
SKAP2,-1.42719526589948,5.6497629191502,93.0997553979069,4.97238829591035e-22,8.59643171839495e-21
SKI,-1.1739569115184,7.52334514156441,69.3521113046315,8.236440658088e-17,8.10548705155065e-16
SLAIN1,-1.7215027577505,2.61455968040486,27.5098350268632,1.56297678758869e-07,5.07313651699862e-07
SLAMF8,1.35045289176103,3.3017829325827,26.6308343464964,2.46281717458597e-07,7.78318671537219e-07
SLC10A6,-1.33436469744007,0.931238583849051,16.3100875315029,5.37769135999427e-05,0.000123540798902272
SLC11A1,1.20266011739143,2.44967002775377,22.2535458047635,2.38917182365021e-06,6.65166009408398e-06
SLC12A4,-1.3086465302856,6.30862393538413,95.4824537931646,1.4920789791591e-22,2.7072921339873e-21
SLC12A8,1.85500813473213,4.12598137581398,99.2576668473909,2.21696682384615e-23,4.42420716692202e-22
SLC14A2,-1.58969938002701,1.57281548989814,10.1857534804938,0.00141529876042586,0.00264886577025787
SLC16A12,-2.20867340358641,1.10534162101257,28.9579452004925,7.39668044137642e-08,2.50306854033341e-07
SLC16A3,1.73895393762501,5.14178197609619,83.2294610149848,7.30606991194531e-20,9.95602977360233e-19
SLC16A6,3.89259317522707,4.94567553115307,162.357464099264,3.45615822529252e-37,2.07228105226516e-35
SLC16A7,-3.41955622497131,5.27719555779332,82.5128404438186,1.04985899182938e-19,1.4059583716976e-18
SLC17A7,-3.64805345023649,2.19661213322532,100.807245084092,1.01384797151516e-23,2.08963571754007e-22
SLC17A9,1.30103647617101,2.73126698720615,33.5151745761796,7.07101617122113e-09,2.71223536826339e-08
SLC19A2,1.02262036970731,5.66101281445136,32.1715065835195,1.41145600936683e-08,5.23874963971803e-08
SLC19A3,-5.28364899664293,6.26768720310414,71.5155870657833,2.75076512688379e-17,2.8706758535383e-16
SLC1A1,2.97597932730295,5.24919296433364,63.2096394433006,1.85836720818278e-15,1.56537176520684e-14
SLC1A2,2.68749182755642,4.33626129258235,69.03686868645,9.66398431085058e-17,9.44978628943143e-16
SLC1A3,-1.403631120961,4.94032259851718,21.9622941253835,2.78059945724527e-06,7.66699152184832e-06
SLC1A4,1.32291743095287,6.49562917065139,46.5915826635918,8.74350215380384e-12,4.75806670424202e-11
SLC1A7,-2.11971187896472,1.8801248150617,32.8439731642226,9.98601875523479e-09,3.77761896760259e-08
SLC20A1,1.17452773615442,6.00552455864073,99.8352051035453,1.65619952479756e-23,3.33540884451979e-22
SLC22A15,1.61062473408562,2.38465955740629,94.3434868406138,2.65258276623947e-22,4.69667372744494e-21
SLC22A18,1.34187430498271,4.90356217742216,87.2765331981652,9.43608706375114e-21,1.42090667189431e-19
SLC22A3,-3.36013964316128,3.08261961706465,62.5312851746763,2.6224550651794e-15,2.16882788493927e-14
SLC22A4,1.29356103603394,2.36124159507826,40.0576512723607,2.4657702893884e-10,1.12624570246961e-09
SLC23A1,2.22012271332717,0.744550936783746,121.699670453783,2.68565126829672e-28,8.3160624131695e-27
SLC24A2,5.68062965009306,1.83534066476369,223.589171460767,1.49115182855236e-50,2.73191441256031e-48
SLC25A15,1.06202844638149,3.06613289521096,44.5504111333067,2.47891440241565e-11,1.28383823644542e-10
SLC25A22,1.02960341109159,5.12686173684605,54.757878892683,1.3633155714704e-13,9.2365155127201e-13
SLC25A25,-1.00740432146963,5.61629385758685,15.8295275698206,6.93123775394297e-05,0.000156477763498651
SLC25A27,-2.45933771960967,3.03451100791566,100.851617428168,9.91388214086314e-24,2.04974951912423e-22
SLC25A34,-1.23559950686128,1.68898563631172,18.0833080167973,2.11446988427811e-05,5.16900894060647e-05
SLC25A35,1.17473704002396,3.94112025560236,56.4303849781734,5.82236529840496e-14,4.12474869233404e-13
SLC25A37,-1.04282234410907,6.13753951343892,25.9038308756731,3.58856271613292e-07,1.1067741591889e-06
SLC26A7,-1.81651666551814,0.954109571371066,26.4270704323563,2.73677975437903e-07,8.58726492388529e-07
SLC27A2,1.58907855749482,4.16166584496249,15.0238635121125,0.000106160257051043,0.00023257929758517
SLC27A6,-2.60976390245507,3.14943397757858,26.6698959410509,2.41352674079933e-07,7.63656302179993e-07
SLC28A3,-1.98053777320742,4.11149651691435,15.1058623583715,0.000101647139440528,0.000223210823432662
SLC29A3,1.34534725865386,4.33750854789463,86.8628832827675,1.16311875821634e-20,1.73756506677596e-19
SLC29A4,-3.06176413647462,5.62575994234317,46.3513234154674,9.88407216962215e-12,5.34128619375198e-11
SLC2A10,1.52776491398172,6.1133892284733,97.9579145595447,4.27369741397889e-23,8.26603263750667e-22
SLC2A12,-1.83025960445532,1.99161739853883,43.9005303508793,3.45495241584932e-11,1.75016425950339e-10
SLC2A1,1.22225787247242,6.26265032083413,41.1122736691995,1.43730920641218e-10,6.72562814536467e-10
SLC2A3,-1.01094244855144,5.55452592291338,11.6029900068385,0.000658458713878111,0.00129328899564714
SLC2A4,-3.91405173686961,4.55857282558198,60.1321645614696,8.86969871659219e-15,6.92718743461028e-14
SLC30A2,2.24562792025634,0.941584612782471,25.2310100913275,5.08578570301647e-07,1.54222067145955e-06
SLC30A8,6.68138616481114,5.05364369144946,76.4352859907157,2.27548847248005e-18,2.65158731806399e-17
SLC35A2,1.29711760227841,5.32131974945907,199.906462554063,2.18899054252043e-45,2.36680116773663e-43
SLC35F1,-1.07652529569002,0.710076133105655,9.54124722005966,0.00200905176706673,0.00366953778169166
SLC35F3,-2.22384266046039,2.55818025763554,24.154683619372,8.88996976748288e-07,2.61933417920185e-06
SLC37A1,1.23551084534518,4.87617417116767,82.385795254487,1.11955496502435e-19,1.49625628608269e-18
SLC37A2,1.35430804719939,4.36781796491112,30.3527015355615,3.6020495335776e-08,1.2721455260354e-07
SLC38A1,1.19757954200986,8.62498972988638,22.2233436587434,2.42704949481028e-06,6.74856869435971e-06
SLC38A5,1.73394825149907,2.72703565395822,63.7859632445658,1.38698318157149e-15,1.18495434897082e-14
SLC39A11,1.8800139919195,6.23505299189758,153.549436294105,2.90533204049128e-35,1.50291117435766e-33
SLC39A4,1.56608422470225,4.60020429705363,77.3244668140127,1.45057908264802e-18,1.72383681794685e-17
SLC39A6,2.87109436700793,9.86803586395837,136.742263303423,1.37297790245829e-31,5.39016414027597e-30
SLC40A1,1.44650267997669,8.32891299407601,22.6754351227871,1.91804316512959e-06,5.41080140958606e-06
SLC43A3,-1.00096736848363,5.45269559184536,51.5502404218475,6.97881430992024e-13,4.35672217520861e-12
SLC44A4,3.32532750499333,6.27615462026552,123.501353523356,1.08312357622947e-28,3.4847519741568e-27
SLC44A5,1.48623635660422,2.77809244388274,14.7358749455581,0.000123670567290085,0.000268887168802293
SLC4A4,-2.21134522202255,3.45543698909607,12.2246091840776,0.000471632720233548,0.000945918688247032
SLC4A8,2.32226988484118,4.43770548931433,72.4106063818006,1.74772104999953e-17,1.85621484464926e-16
SLC5A8,5.52359222976472,2.58734934600127,40.6319233052096,1.83779538775578e-10,8.49416922210457e-10
SLC6A12,1.20095007384053,1.39960721495583,17.6440846910847,2.66342350290455e-05,6.41117142825072e-05
SLC6A14,-2.3623221946503,4.18397196643905,13.8165204719068,0.000201556152630562,0.000424581157673227
SLC6A15,-2.57011829717687,1.02311420492296,24.9933412308619,5.75286519972374e-07,1.73334958541699e-06
SLC6A16,-1.17613925997037,1.32370093709805,18.4209243725825,1.77102510889155e-05,4.38468322285819e-05
SLC6A4,4.14967700917512,3.31174710159208,85.5078485315352,2.30783767161386e-20,3.35271880245137e-19
SLC6A9,1.68034745397513,4.58083815725688,71.5379907769874,2.7197085822424e-17,2.84276354265923e-16
SLC7A10,-5.9165338198838,4.21407509851211,62.5485504990943,2.59956553171555e-15,2.15259691957689e-14
SLC7A11,2.39027118590529,2.61450816694693,107.697503172704,3.13096790373534e-25,7.50919956694053e-24
SLC7A2,2.28683466513047,7.73520290402584,33.961212761226,5.62217471830843e-09,2.18702762339152e-08
SLC7A3,-3.19228283936464,1.42715141819817,28.9006875660153,7.61858644722288e-08,2.57354094302989e-07
SLC7A5,1.36631157359842,6.42635094763897,28.4492176043513,9.61886303313145e-08,3.20214737420893e-07
SLC7A8,1.68594396969181,6.96138148601651,96.0915515572302,1.09691892126552e-22,2.03222717561988e-21
SLC8A2,4.15229471035641,1.62437486257009,60.7637665958645,6.43515223189097e-15,5.1054789978879e-14
SLC9A2,1.96167253267363,2.2713971299461,22.806862807169,1.79124924437875e-06,5.07482147392613e-06
SLC9A3R1,2.15629092282597,8.7121752624042,90.6254872352754,1.73609585320394e-21,2.8412953349396e-20
SLC9A9,-1.60338337056216,3.86852267927091,49.4349756096366,2.05056976395179e-12,1.21187570592688e-11
SLCO1A2,-5.53300373481555,1.05173809100036,38.6047807644487,5.18916617005714e-10,2.2733407821064e-09
SLCO4A1,-1.88844384305533,2.70456667258514,34.5594650890599,4.13426352925624e-09,1.63376483566264e-08
SLIT1,2.97759916992943,2.86222751251323,28.8213976957408,7.93693765426208e-08,2.6742310241985e-07
SLIT2,-1.61836889150976,5.30687758927683,49.4693135429148,2.01499021357165e-12,1.19352204343169e-11
SLIT3,-2.39311160586991,7.56380766322153,74.1439896716189,7.26218553479984e-18,8.02979793709511e-17
SLITRK1,4.97992616734965,1.42366667196488,16.9757723347016,3.78598638375264e-05,8.89261865884635e-05
SLITRK5,-1.35622043892296,2.11863583523848,9.28378220308554,0.00231191570210966,0.00416960350376381
SLITRK6,2.60976632110602,5.79124696870162,26.6742470120036,2.40809784858944e-07,7.62121370459293e-07
SLPI,-1.51023058084281,6.42091955952303,9.33854841592711,0.00224383189184187,0.00405568463761113
SMAD9,-1.74214420094597,3.20805670240513,94.135029657992,2.94717200972923e-22,5.16970026334286e-21
SMC4,1.68448458150417,5.50422891012306,164.368964585095,1.25649230094178e-37,7.78140372850844e-36
SMOC1,-2.12982432019518,3.92988513197585,29.7165563309828,5.00059108970082e-08,1.73540639474463e-07
SMPD3,1.50344306164727,3.42638245984293,32.0219868414237,1.52437470002857e-08,5.63565769845203e-08
SMPDL3B,1.27319403265726,3.84089395772515,18.528557217131,1.67377608355734e-05,4.15874558640137e-05
SMS,1.17255485679476,6.6302867470215,87.6157887714278,7.948759074527e-21,1.20658321003551e-19
SMTNL2,-1.67100795816207,0.982969135224603,20.0114179186567,7.69811268793925e-06,2.00485300032787e-05
SMTN,-1.01460650600757,6.72181470528289,43.476302731084,4.29124668631173e-11,2.14416041814917e-10
SMYD1,-5.5983036277115,3.93839093338974,44.6104779755026,2.40401657621507e-11,1.24847963215957e-10
SMYD3,1.64336322199336,3.21461668263993,125.872911758359,3.27819017937534e-29,1.09780872106018e-27
SNAP25,3.43849898787045,2.5194003403579,41.868627838168,9.76163492257606e-11,4.6586731643886e-10
SNCAIP,-1.08716548248487,2.96890422050309,16.1565396779138,5.83168730523304e-05,0.000133181764617952
SNCA,-1.41105781426195,2.42094183554182,49.9832117578825,1.55067058433768e-12,9.30613998089098e-12
SNCG,-1.00845998993743,6.07828808991799,9.45872395853826,0.00210147212250329,0.00382179878423722
SNORD17,1.11400048924091,2.99496493096174,17.1727330590762,3.41300270701909e-05,8.08129935528429e-05
SNPH,1.094892070486,4.22733748203201,12.571861127238,0.000391598404011542,0.000793361165307365
SNRNP25,1.40758840268977,4.89944275354372,96.0293467256153,1.13193102911018e-22,2.09121879621742e-21
SNRPB,1.0568823587605,7.17150675327662,55.3514433963098,1.00795826196541e-13,6.89983260694643e-13
SNRPE,1.13367141317397,5.77657370561673,90.0561758178369,2.314929596043e-21,3.7193954082099e-20
SNX24,1.17083648421844,3.68446496412296,82.5632770108383,1.02340881833255e-19,1.37472359700862e-18
SOBP,-2.11973015020665,3.34944888007355,103.78067633018,2.25998662720356e-24,4.94386129343983e-23
SOCS2,-1.6478899246355,5.19489819589508,31.2609781442665,2.25568301347089e-08,8.17886603372581e-08
SOCS3,-2.19000154128998,7.74381941694046,35.119723570937,3.10044532006129e-09,1.24537071306116e-08
SOD2,-1.25936775080294,8.74021823823981,49.0535953119187,2.49063291816383e-12,1.46212455823316e-11
SOD3,-3.79601431325753,6.76947583949141,109.66661953124,1.1593786644938e-25,2.89647044760185e-24
SORBS1,-3.34083498628076,8.60911123086299,92.6625539913605,6.20159414519046e-22,1.06656099568719e-20
SORCS1,2.75758052957955,2.87526915038431,28.9967311953715,7.25005341854436e-08,2.45660042753708e-07
SORCS2,1.00507055004981,3.8364008562555,18.3379309849961,1.84987123897606e-05,4.56020398305609e-05
SORD,2.03210263928871,5.34477705689605,91.5509925240454,1.08753291554471e-21,1.82051353920688e-20
SOSTDC1,-3.80958525275857,4.00152521573957,50.1947645574385,1.39218750383891e-12,8.39321086066684e-12
SOX11,2.2909248941085,3.68312444058505,38.1356389805355,6.59936708938644e-10,2.8523018111434e-09
SOX12,1.50243855450182,5.92849399202512,113.519246340784,1.66061610278669e-26,4.50724012589696e-25
SOX17,-2.28162694145587,3.48216523105281,55.2495564792146,1.06158256734748e-13,7.24810333637716e-13
SOX18,-1.36722311580509,4.51481989205732,25.6369938321381,4.12063430667764e-07,1.26202199069851e-06
SOX5,-1.12986549506702,3.09596147752695,14.9315532512927,0.000111482730687098,0.000243511955703512
SOX6,-2.22417632024815,2.68476504565676,44.0482710037573,3.20376740529423e-11,1.62917871408004e-10
SOX7,-1.81410254597792,3.64686768906542,49.2440021415524,2.26023371551896e-12,1.33220477843658e-11
SOX8,-3.32218213461129,3.34517645779576,74.7778390790605,5.26777020081771e-18,5.88874209482935e-17
SP6,1.10307545554309,3.74084361384016,16.9535997204628,3.83046198201925e-05,8.98748203571967e-05
SPA17,1.20696715217106,3.4989303609677,44.5823136593339,2.43884861079174e-11,1.26607052439803e-10
SPAG17,1.56123831223903,2.03685012041683,14.6678440771154,0.000128215063996208,0.000278080386250244
SPAG1,2.10328539870758,3.85012426795784,177.261811124618,1.92000725736913e-40,1.43089354417832e-38
SPAG4,1.52561167570324,2.50758786534294,75.1720174144439,4.31438639088082e-18,4.89347127103258e-17
SPAG5,2.65885837179417,4.4259997373945,270.511493942339,8.77873140828879e-61,4.28889800024953e-58
SPAG6,2.47543442218035,1.17137929834726,13.8944252508126,0.000193371172426552,0.000408775502480553
SPARCL1,-1.70286889335118,9.22956409887958,66.9276503606734,2.81656542990055e-16,2.58908115580614e-15
SPATA17,2.73261538214309,2.26292478842288,213.674081060566,2.16929049818277e-48,3.21518100691337e-46
SPC24,2.74244210441275,3.00200114993472,208.468773697835,2.96443324123399e-47,3.83370969461937e-45
SPC25,3.07272030847999,2.16558740491793,252.752258915676,6.52281831762596e-57,2.39006934521678e-54
SPDEF,1.67927239378638,7.76110145284797,21.2118481894813,4.11214594795058e-06,1.11040567450187e-05
SPDYC,6.40846750710918,1.9431884523094,60.8759136292481,6.0788048639237e-15,4.83627955126764e-14
SPEF1,3.48043026033864,1.41279650450175,184.907569067357,4.11127465468296e-42,3.56788315591598e-40
SPEG,-1.52482094776088,5.56709985086094,39.2324696854883,3.76231196299458e-10,1.67721044622716e-09
SPHKAP,-6.81239816389967,1.59448840269354,67.3890213579751,2.22886650960841e-16,2.08665565140131e-15
SPINT2,1.43563140815217,8.76466592235884,31.3753945344832,2.12658919862506e-08,7.74057343241258e-08
SPNS2,-1.93567249047884,5.20716061429067,90.6948176018074,1.67631727104932e-21,2.7468697046474e-20
SPOCD1,2.70842424606945,2.10670894102227,68.5944525875564,1.20943850613742e-16,1.16620638409786e-15
SPP1,2.24793002558608,7.23219046527152,43.0749334297089,5.26829239686216e-11,2.60374840790591e-10
SPRED3,1.44959284978917,1.63028026562704,89.9051106789578,2.49860750186599e-21,4.0047547457004e-20
SPRY1,-1.68000927943877,6.64466156860741,64.7812385244293,8.36922293459391e-16,7.33544317144374e-15
SPRY2,-3.25539787685814,5.54470288608351,326.955940184595,4.42381372303099e-73,6.48383631338909e-70
SPTBN1,-2.03445490119651,9.73052510828452,112.676142832753,2.54061098867028e-26,6.74309850131785e-25
SPTB,-2.20249645159724,3.18932456990915,34.1362989414221,5.13837557484916e-09,2.00949635955634e-08
SQLE,2.17958085312261,6.25540445364752,108.665003303029,1.92167946403312e-25,4.71462975163264e-24
SRCIN1,1.29849082469363,4.64979586926597,41.7721812202861,1.02552195891557e-10,4.87658981977479e-10
SREBF1,1.66948429461953,8.74222657556338,74.698176912554,5.48467476053415e-18,6.11050209174037e-17
SRL,-1.5691206124115,2.90194642534808,26.4444047965056,2.71232990164034e-07,8.51662550167525e-07
